ticker,score_type,holding,n,rho,p,spread,verdict,class,class_mean_rho,n_bars,start,end,top_ret,top_dd,top_n,bottom_ret,bottom_dd,bottom_n
AIR.PA,SC,15,5750,0.0051,0.698922,-0.1179,neutral,neutral,0.0077,6372,2001-09-04,2026-07-02,1.0125,-5.5417,2105.0,1.1304,-5.7028,1803.0
AIR.PA,SC,20,5745,-0.0074,0.575441,-0.161,neutral,neutral,0.0077,6372,2001-09-04,2026-07-02,1.2686,-6.3553,2105.0,1.4296,-6.5107,1801.0
AIR.PA,TS,1,6331,-0.0248,0.04882,-0.1412,neutral,fade,-0.0553,6372,2001-09-04,2026-07-02,0.01,-1.1662,2499.0,0.1512,-1.6727,1365.0
AIR.PA,TS,5,6327,-0.0376,0.002759,-0.3834,invers,fade,-0.0553,6372,2001-09-04,2026-07-02,0.1808,-2.8185,2495.0,0.5642,-4.3334,1365.0
AIR.PA,TS,10,6322,-0.0449,0.000352,-0.7337,invers,fade,-0.0553,6372,2001-09-04,2026-07-02,0.371,-4.0849,2490.0,1.1047,-6.1604,1365.0
AIR.PA,TS,15,6317,-0.0637,0.0,-0.9909,invers,fade,-0.0553,6372,2001-09-04,2026-07-02,0.6235,-5.0306,2485.0,1.6144,-7.3466,1365.0
AIR.PA,TS,20,6312,-0.075,0.0,-1.3013,invers,fade,-0.0553,6372,2001-09-04,2026-07-02,0.7742,-5.8002,2482.0,2.0755,-8.3414,1365.0
AIR.PA,GESAMT,1,5764,-0.0274,0.037753,-0.0586,neutral,neutral,-0.0491,6372,2001-09-04,2026-07-02,0.0337,-1.1375,1789.0,0.0923,-1.4217,2037.0
AIR.PA,GESAMT,5,5760,-0.0156,0.236806,0.0112,neutral,neutral,-0.0491,6372,2001-09-04,2026-07-02,0.3156,-2.7633,1785.0,0.3044,-3.6338,2037.0
AIR.PA,GESAMT,10,5755,-0.0431,0.001082,-0.501,invers,neutral,-0.0491,6372,2001-09-04,2026-07-02,0.3809,-4.0688,1781.0,0.8819,-5.0675,2037.0
AIR.PA,GESAMT,15,5750,-0.058,1.1e-05,-0.9162,invers,neutral,-0.0491,6372,2001-09-04,2026-07-02,0.6007,-4.9567,1779.0,1.5169,-6.0227,2035.0
AIR.PA,GESAMT,20,5745,-0.0799,0.0,-1.3638,invers,neutral,-0.0491,6372,2001-09-04,2026-07-02,0.5701,-5.77,1778.0,1.9339,-6.866,2034.0
ALV.DE,SC,1,7031,0.0077,0.516399,0.0685,neutral,neutral,0.0083,7565,1996-12-17,2026-07-02,0.0944,-1.093,1788.0,0.0259,-1.1859,1787.0
ALV.DE,SC,5,7027,0.0013,0.911005,-0.0126,neutral,neutral,0.0083,7565,1996-12-17,2026-07-02,0.1993,-2.9558,1786.0,0.2119,-3.0006,1787.0
ALV.DE,SC,10,7022,0.0166,0.164076,0.0322,neutral,neutral,0.0083,7565,1996-12-17,2026-07-02,0.3808,-4.2818,1785.0,0.3486,-4.282,1786.0
ALV.DE,SC,15,7017,0.0094,0.432735,0.0782,neutral,neutral,0.0083,7565,1996-12-17,2026-07-02,0.5575,-5.2077,1784.0,0.4793,-5.3664,1784.0
ALV.DE,SC,20,7012,0.0058,0.628366,-0.1278,neutral,neutral,0.0083,7565,1996-12-17,2026-07-02,0.5913,-6.0959,1783.0,0.7191,-6.1619,1783.0
ALV.DE,TS,1,7524,-0.0055,0.633672,0.0146,neutral,neutral,-0.0491,7565,1996-12-17,2026-07-02,0.0182,-0.904,2959.0,0.0036,-1.7003,1560.0
ALV.DE,TS,5,7520,-0.0343,0.002933,-0.152,invers,neutral,-0.0491,7565,1996-12-17,2026-07-02,0.1145,-2.3302,2955.0,0.2665,-4.3733,1560.0
ALV.DE,TS,10,7515,-0.0527,5e-06,-0.5016,invers,neutral,-0.0491,7565,1996-12-17,2026-07-02,0.2156,-3.3827,2950.0,0.7172,-6.1391,1560.0
ALV.DE,TS,15,7510,-0.0497,1.6e-05,-0.6235,invers,neutral,-0.0491,7565,1996-12-17,2026-07-02,0.3141,-4.2401,2945.0,0.9376,-7.4283,1560.0
ALV.DE,TS,20,7505,-0.0596,0.0,-0.9277,invers,neutral,-0.0491,7565,1996-12-17,2026-07-02,0.4141,-4.9407,2945.0,1.3418,-8.5141,1560.0
ALV.DE,GESAMT,1,7031,0.007,0.55828,0.0269,neutral,neutral,-0.0192,7565,1996-12-17,2026-07-02,0.0322,-0.9049,1861.0,0.0053,-1.4427,1670.0
ALV.DE,GESAMT,5,7027,-0.015,0.208146,-0.1397,neutral,neutral,-0.0192,7565,1996-12-17,2026-07-02,0.1367,-2.3492,1857.0,0.2764,-3.6397,1670.0
ALV.DE,GESAMT,10,7022,-0.0178,0.135482,-0.1799,neutral,neutral,-0.0192,7565,1996-12-17,2026-07-02,0.2733,-3.3911,1854.0,0.4532,-5.1429,1670.0
ALV.DE,GESAMT,15,7017,-0.019,0.110807,-0.273,neutral,neutral,-0.0192,7565,1996-12-17,2026-07-02,0.4151,-4.1907,1852.0,0.6881,-6.3156,1670.0
ALV.DE,GESAMT,20,7012,-0.0252,0.035104,-0.4809,neutral,neutral,-0.0192,7565,1996-12-17,2026-07-02,0.515,-4.9021,1852.0,0.9959,-7.2243,1669.0
AMAT,SC,1,10960,0.0072,0.449067,0.0522,neutral,neutral,-0.0085,11667,1980-03-18,2026-07-02,0.1344,-1.6873,5534.0,0.0822,-1.7463,3806.0
AMAT,SC,5,10956,-0.0101,0.288699,-0.1435,neutral,neutral,-0.0085,11667,1980-03-18,2026-07-02,0.562,-4.2741,5531.0,0.7055,-4.33,3806.0
AMAT,SC,10,10951,0.0015,0.872188,-0.0807,neutral,neutral,-0.0085,11667,1980-03-18,2026-07-02,1.1783,-6.01,5528.0,1.259,-6.1553,3804.0
AMAT,SC,15,10946,-0.0157,0.099712,-0.4172,neutral,neutral,-0.0085,11667,1980-03-18,2026-07-02,1.6058,-7.2785,5525.0,2.023,-7.4578,3803.0
AMAT,SC,20,10941,-0.0096,0.314971,-0.449,neutral,neutral,-0.0085,11667,1980-03-18,2026-07-02,2.1393,-8.2675,5522.0,2.5883,-8.5501,3802.0
AMAT,TS,1,11626,-0.0048,0.607409,-0.0404,neutral,neutral,0.0014,11667,1980-03-18,2026-07-02,0.0956,-1.4947,4420.0,0.136,-1.7057,2684.0
AMAT,TS,5,11622,-0.0153,0.098094,-0.4039,neutral,neutral,0.0014,11667,1980-03-18,2026-07-02,0.3865,-3.9988,4416.0,0.7904,-4.6047,2684.0
AMAT,TS,10,11617,-0.0015,0.872823,-0.1005,neutral,neutral,0.0014,11667,1980-03-18,2026-07-02,0.9641,-5.7466,4411.0,1.0646,-6.6889,2684.0
AMAT,TS,15,11612,0.0075,0.417487,0.1324,neutral,neutral,0.0014,11667,1980-03-18,2026-07-02,1.5342,-6.9569,4406.0,1.4018,-8.2311,2684.0
AMAT,TS,20,11607,0.0148,0.109862,-0.0024,neutral,neutral,0.0014,11667,1980-03-18,2026-07-02,2.0639,-7.9164,4401.0,2.0663,-9.4327,2684.0
AMAT,GESAMT,1,10960,0.0045,0.635288,0.0694,neutral,neutral,0.0018,11667,1980-03-18,2026-07-02,0.1418,-1.5585,2804.0,0.0724,-1.8101,2396.0
AMAT,GESAMT,5,10956,-0.0126,0.186609,-0.2278,neutral,neutral,0.0018,11667,1980-03-18,2026-07-02,0.3756,-4.0411,2801.0,0.6034,-4.6585,2396.0
AMAT,GESAMT,10,10951,0.0054,0.569182,0.1215,neutral,neutral,0.0018,11667,1980-03-18,2026-07-02,1.1487,-5.6462,2798.0,1.0272,-6.6167,2396.0
AMAT,GESAMT,15,10946,0.0023,0.812876,-0.0171,neutral,neutral,0.0018,11667,1980-03-18,2026-07-02,1.5856,-6.8082,2795.0,1.6027,-8.0547,2396.0
AMAT,GESAMT,20,10941,0.012,0.209969,-0.0686,neutral,neutral,0.0018,11667,1980-03-18,2026-07-02,2.2096,-7.6877,2792.0,2.2782,-9.2622,2396.0
AMD,SC,1,10960,0.0239,0.012525,0.2116,neutral,neutral,-0.0047,11667,1980-03-18,2026-07-02,0.2009,-2.0667,3840.0,-0.0107,-2.2039,3592.0
AMD,SC,5,10956,-0.0005,0.960916,-0.0664,neutral,neutral,-0.0047,11667,1980-03-18,2026-07-02,0.611,-5.4076,3838.0,0.6774,-5.4478,3591.0
AMD,SC,10,10951,-0.0067,0.483665,-0.1005,neutral,neutral,-0.0047,11667,1980-03-18,2026-07-02,1.0363,-7.7826,3835.0,1.1368,-7.8007,3589.0
AMD,SC,15,10946,-0.0075,0.434635,-0.2527,neutral,neutral,-0.0047,11667,1980-03-18,2026-07-02,1.6257,-9.577,3833.0,1.8784,-9.4621,3587.0
AMD,SC,20,10941,-0.0042,0.664246,-0.2465,neutral,neutral,-0.0047,11667,1980-03-18,2026-07-02,2.2527,-11.0252,3831.0,2.4992,-10.8641,3585.0
AMD,TS,1,11626,0.021,0.023676,0.2413,neutral,momentum,0.0614,11667,1980-03-18,2026-07-02,0.2309,-2.0136,3736.0,-0.0104,-2.3289,3298.0
AMD,TS,5,11622,0.0483,0.0,1.1483,funktioniert,momentum,0.0614,11667,1980-03-18,2026-07-02,1.0746,-5.1266,3732.0,-0.0737,-6.067,3298.0
AMD,TS,10,11617,0.0608,0.0,2.0393,funktioniert,momentum,0.0614,11667,1980-03-18,2026-07-02,1.9976,-7.2872,3727.0,-0.0417,-8.7279,3298.0
AMD,TS,15,11612,0.0691,0.0,2.8361,funktioniert,momentum,0.0614,11667,1980-03-18,2026-07-02,3.0722,-8.843,3723.0,0.2361,-10.6163,3298.0
AMD,TS,20,11607,0.0676,0.0,3.199,funktioniert,momentum,0.0614,11667,1980-03-18,2026-07-02,3.8152,-10.097,3722.0,0.6162,-12.3013,3298.0
AMD,GESAMT,1,10960,0.0348,0.000272,0.3051,funktioniert,neutral,0.0456,11667,1980-03-18,2026-07-02,0.277,-1.9858,2832.0,-0.0281,-2.2932,2517.0
AMD,GESAMT,5,10956,0.0417,1.3e-05,0.7316,funktioniert,neutral,0.0456,11667,1980-03-18,2026-07-02,0.9108,-5.108,2829.0,0.1792,-5.7747,2517.0
AMD,GESAMT,10,10951,0.0443,4e-06,1.1777,funktioniert,neutral,0.0456,11667,1980-03-18,2026-07-02,1.8139,-7.2738,2826.0,0.6362,-8.2412,2517.0
AMD,GESAMT,15,10946,0.0484,0.0,1.6164,funktioniert,neutral,0.0456,11667,1980-03-18,2026-07-02,2.5875,-8.8621,2824.0,0.9711,-10.0526,2517.0
AMD,GESAMT,20,10941,0.0478,1e-06,1.6626,funktioniert,neutral,0.0456,11667,1980-03-18,2026-07-02,3.202,-10.2164,2822.0,1.5394,-11.5747,2516.0
AMGN,SC,1,10202,0.0082,0.405191,0.0339,neutral,neutral,-0.0278,10844,1983-06-20,2026-07-02,0.1259,-1.2237,3884.0,0.092,-1.4724,2599.0
AMGN,SC,5,10198,-0.0169,0.087252,-0.2668,neutral,neutral,-0.0278,10844,1983-06-20,2026-07-02,0.4228,-3.0172,3883.0,0.6896,-3.4386,2599.0
AMGN,SC,10,10193,-0.0345,0.000486,-0.5397,invers,neutral,-0.0278,10844,1983-06-20,2026-07-02,0.7516,-4.3508,3880.0,1.2913,-4.6511,2599.0
AMGN,SC,15,10188,-0.0269,0.006548,-0.445,neutral,neutral,-0.0278,10844,1983-06-20,2026-07-02,1.2754,-5.2278,3876.0,1.7204,-5.7097,2599.0
AMGN,SC,20,10183,-0.033,0.000862,-0.6602,invers,neutral,-0.0278,10844,1983-06-20,2026-07-02,1.6755,-6.002,3875.0,2.3357,-6.5066,2596.0
AMGN,TS,1,10803,-0.014,0.145289,-0.0411,neutral,neutral,-0.0313,10844,1983-06-20,2026-07-02,0.0877,-1.2253,4056.0,0.1288,-1.3897,2234.0
AMGN,TS,5,10799,-0.0231,0.016211,-0.1854,neutral,neutral,-0.0313,10844,1983-06-20,2026-07-02,0.462,-3.1041,4052.0,0.6474,-3.5031,2234.0
AMGN,TS,10,10794,-0.0299,0.001888,-0.3274,neutral,neutral,-0.0313,10844,1983-06-20,2026-07-02,0.9776,-4.3772,4052.0,1.305,-4.8581,2233.0
AMGN,TS,15,10789,-0.0339,0.000426,-0.4515,invers,neutral,-0.0313,10844,1983-06-20,2026-07-02,1.5232,-5.3173,4050.0,1.9747,-5.8044,2233.0
AMGN,TS,20,10784,-0.0384,6.6e-05,-0.4132,invers,neutral,-0.0313,10844,1983-06-20,2026-07-02,2.0632,-6.0554,4048.0,2.4764,-6.4979,2233.0
AMGN,GESAMT,1,10202,-0.0069,0.488917,-0.0738,neutral,fade,-0.0517,10844,1983-06-20,2026-07-02,0.0788,-1.2102,3452.0,0.1526,-1.4474,3060.0
AMGN,GESAMT,5,10198,-0.0341,0.000582,-0.331,invers,fade,-0.0517,10844,1983-06-20,2026-07-02,0.3153,-2.9787,3448.0,0.6463,-3.4887,3060.0
AMGN,GESAMT,10,10193,-0.0526,0.0,-0.6852,invers,fade,-0.0517,10844,1983-06-20,2026-07-02,0.5999,-4.2982,3448.0,1.2851,-4.7553,3058.0
AMGN,GESAMT,15,10188,-0.0546,0.0,-0.795,invers,fade,-0.0517,10844,1983-06-20,2026-07-02,1.0562,-5.2143,3443.0,1.8512,-5.73,3058.0
AMGN,GESAMT,20,10183,-0.0655,0.0,-0.9839,invers,fade,-0.0517,10844,1983-06-20,2026-07-02,1.4607,-5.9819,3442.0,2.4446,-6.4625,3056.0
AMZN,SC,1,6663,-0.0145,0.235357,-0.0172,neutral,neutral,0.0089,7327,1997-05-16,2026-07-02,0.0708,-1.5583,3703.0,0.088,-1.8359,1519.0
AMZN,SC,5,6659,0.0106,0.386763,0.2636,neutral,neutral,0.0089,7327,1997-05-16,2026-07-02,0.6018,-3.9047,3701.0,0.3382,-4.4964,1517.0
AMZN,SC,10,6654,0.0144,0.238668,0.25,neutral,neutral,0.0089,7327,1997-05-16,2026-07-02,1.1093,-5.5242,3697.0,0.8593,-6.4081,1517.0
AMZN,SC,15,6649,0.0103,0.40295,0.2712,neutral,neutral,0.0089,7327,1997-05-16,2026-07-02,1.6816,-6.6807,3696.0,1.4104,-7.856,1516.0
AMZN,SC,20,6644,0.0005,0.96509,0.0304,neutral,neutral,0.0089,7327,1997-05-16,2026-07-02,2.0673,-7.6077,3693.0,2.0369,-8.9669,1516.0
AMZN,TS,1,7286,-0.0041,0.72616,0.0764,neutral,neutral,-0.0339,7327,1997-05-16,2026-07-02,0.1665,-1.398,2990.0,0.0901,-2.3425,1482.0
AMZN,TS,5,7282,-0.0196,0.094365,-0.2397,neutral,neutral,-0.0339,7327,1997-05-16,2026-07-02,0.6738,-3.6779,2989.0,0.9135,-5.5821,1481.0
AMZN,TS,10,7277,-0.0362,0.001997,-0.8215,invers,neutral,-0.0339,7327,1997-05-16,2026-07-02,1.4458,-5.3268,2989.0,2.2673,-7.6322,1480.0
AMZN,TS,15,7272,-0.0343,0.003433,-1.3607,invers,neutral,-0.0339,7327,1997-05-16,2026-07-02,2.2598,-6.4726,2989.0,3.6205,-8.9065,1480.0
AMZN,TS,20,7267,-0.0456,9.9e-05,-1.3711,invers,neutral,-0.0339,7327,1997-05-16,2026-07-02,2.7841,-7.4335,2989.0,4.1552,-9.9553,1480.0
AMZN,GESAMT,1,6663,-0.0087,0.478608,-0.0048,neutral,neutral,-0.0284,7327,1997-05-16,2026-07-02,0.0558,-1.1915,1662.0,0.0606,-2.0522,2399.0
AMZN,GESAMT,5,6659,-0.0169,0.166935,-0.231,neutral,neutral,-0.0284,7327,1997-05-16,2026-07-02,0.4107,-3.1455,1662.0,0.6417,-4.9375,2398.0
AMZN,GESAMT,10,6654,-0.025,0.041328,-0.7529,neutral,neutral,-0.0284,7327,1997-05-16,2026-07-02,0.6431,-4.6276,1662.0,1.396,-6.9852,2396.0
AMZN,GESAMT,15,6649,-0.029,0.018098,-0.9582,neutral,neutral,-0.0284,7327,1997-05-16,2026-07-02,1.0968,-5.689,1662.0,2.055,-8.4224,2393.0
AMZN,GESAMT,20,6644,-0.0427,0.000498,-1.4789,invers,neutral,-0.0284,7327,1997-05-16,2026-07-02,1.1894,-6.601,1662.0,2.6683,-9.4846,2393.0
ANET,SC,1,2386,-0.0345,0.091604,-0.1504,neutral,neutral,0.0146,3035,2014-06-09,2026-07-02,0.0771,-1.5742,961.0,0.2275,-1.3127,563.0
ANET,SC,5,2382,0.0198,0.332868,0.181,neutral,neutral,0.0146,3035,2014-06-09,2026-07-02,0.8839,-4.0431,957.0,0.7029,-3.6938,563.0
ANET,SC,10,2377,0.0109,0.594509,0.5461,neutral,neutral,0.0146,3035,2014-06-09,2026-07-02,1.9001,-5.5719,956.0,1.354,-5.5154,563.0
ANET,SC,15,2372,0.021,0.307397,0.6435,neutral,neutral,0.0146,3035,2014-06-09,2026-07-02,2.8453,-6.889,954.0,2.2018,-6.6445,562.0
ANET,SC,20,2367,0.0065,0.752161,0.4902,neutral,neutral,0.0146,3035,2014-06-09,2026-07-02,3.79,-7.6486,952.0,3.2998,-7.7499,561.0
ANET,TS,1,2994,-0.0088,0.631977,-0.1379,neutral,neutral,-0.0378,3035,2014-06-09,2026-07-02,0.1139,-1.3746,1328.0,0.2518,-1.6671,1056.0
ANET,TS,5,2990,-0.0222,0.224654,-0.3557,neutral,neutral,-0.0378,3035,2014-06-09,2026-07-02,0.6015,-3.5935,1326.0,0.9572,-4.2349,1056.0
ANET,TS,10,2985,-0.037,0.043187,-0.9323,invers,neutral,-0.0378,3035,2014-06-09,2026-07-02,1.1608,-5.2442,1322.0,2.0931,-6.0565,1055.0
ANET,TS,15,2980,-0.0473,0.009774,-1.3287,invers,neutral,-0.0378,3035,2014-06-09,2026-07-02,1.8316,-6.4433,1318.0,3.1603,-7.3278,1055.0
ANET,TS,20,2975,-0.0448,0.014439,-1.5252,invers,neutral,-0.0378,3035,2014-06-09,2026-07-02,2.4911,-7.3227,1316.0,4.0163,-8.271,1054.0
ANET,GESAMT,1,2386,-0.0298,0.145952,-0.2683,neutral,neutral,-0.0353,3035,2014-06-09,2026-07-02,0.0885,-1.4447,517.0,0.3568,-1.3479,642.0
ANET,GESAMT,5,2382,-0.0161,0.433624,-0.6325,neutral,neutral,-0.0353,3035,2014-06-09,2026-07-02,0.5404,-3.8185,515.0,1.1729,-3.6216,642.0
ANET,GESAMT,10,2377,-0.0364,0.07615,-1.243,neutral,neutral,-0.0353,3035,2014-06-09,2026-07-02,1.0564,-5.3962,515.0,2.2994,-5.3114,642.0
ANET,GESAMT,15,2372,-0.0379,0.065036,-1.3463,neutral,neutral,-0.0353,3035,2014-06-09,2026-07-02,2.259,-6.581,513.0,3.6053,-6.5197,641.0
ANET,GESAMT,20,2367,-0.0506,0.013887,-1.7358,invers,neutral,-0.0353,3035,2014-06-09,2026-07-02,2.8741,-7.2512,511.0,4.6099,-7.6466,640.0
AON,SC,1,10960,0.0301,0.001632,0.046,funktioniert,neutral,-0.0112,11614,1980-06-03,2026-07-02,0.1028,-0.9754,5131.0,0.0568,-0.9678,2349.0
AON,SC,5,10956,0.0016,0.86614,-0.1077,neutral,neutral,-0.0112,11614,1980-06-03,2026-07-02,0.2368,-2.497,5129.0,0.3445,-2.3467,2349.0
AON,SC,10,10951,-0.015,0.117316,-0.2345,neutral,neutral,-0.0112,11614,1980-06-03,2026-07-02,0.5177,-3.5761,5127.0,0.7522,-3.3982,2348.0
AON,SC,15,10946,-0.0149,0.119541,-0.2466,neutral,neutral,-0.0112,11614,1980-06-03,2026-07-02,0.7876,-4.3482,5124.0,1.0342,-4.2311,2347.0
AON,SC,20,10941,-0.0164,0.086705,-0.3074,neutral,neutral,-0.0112,11614,1980-06-03,2026-07-02,1.1082,-5.0017,5122.0,1.4156,-4.8428,2346.0
AON,TS,1,11573,-0.0185,0.046255,-0.0636,neutral,fade,-0.0529,11614,1980-06-03,2026-07-02,0.0416,-0.8514,4818.0,0.1052,-1.1342,4251.0
AON,TS,5,11569,-0.0347,0.000193,-0.362,invers,fade,-0.0529,11614,1980-06-03,2026-07-02,0.1835,-2.0801,4814.0,0.5455,-2.7816,4251.0
AON,TS,10,11564,-0.0506,0.0,-0.7595,invers,fade,-0.0529,11614,1980-06-03,2026-07-02,0.2896,-3.0684,4814.0,1.0491,-3.9153,4246.0
AON,TS,15,11559,-0.0603,0.0,-1.123,invers,fade,-0.0529,11614,1980-06-03,2026-07-02,0.4522,-3.805,4809.0,1.5752,-4.7515,4246.0
AON,TS,20,11554,-0.0658,0.0,-1.3454,invers,fade,-0.0529,11614,1980-06-03,2026-07-02,0.7337,-4.3517,4807.0,2.0791,-5.3968,4246.0
AON,GESAMT,1,10960,0.006,0.530536,0.0042,neutral,neutral,-0.0442,11614,1980-06-03,2026-07-02,0.1045,-0.8139,2347.0,0.1003,-1.0563,2982.0
AON,GESAMT,5,10956,-0.022,0.021355,-0.3653,neutral,neutral,-0.0442,11614,1980-06-03,2026-07-02,0.2313,-2.0492,2345.0,0.5966,-2.5294,2982.0
AON,GESAMT,10,10951,-0.0428,7e-06,-0.7974,invers,neutral,-0.0442,11614,1980-06-03,2026-07-02,0.2589,-3.0341,2345.0,1.0563,-3.6048,2979.0
AON,GESAMT,15,10946,-0.0521,0.0,-1.171,invers,neutral,-0.0442,11614,1980-06-03,2026-07-02,0.3206,-3.7784,2342.0,1.4916,-4.4461,2979.0
AON,GESAMT,20,10941,-0.0598,0.0,-1.3441,invers,neutral,-0.0442,11614,1980-06-03,2026-07-02,0.5886,-4.3757,2341.0,1.9327,-5.0741,2978.0
APH,SC,1,8178,0.0228,0.039556,0.0615,neutral,neutral,0.0095,8721,1991-11-11,2026-07-02,0.1238,-1.0808,4268.0,0.0623,-1.1227,1787.0
APH,SC,5,8174,0.0172,0.118905,0.0598,neutral,neutral,0.0095,8721,1991-11-11,2026-07-02,0.5922,-2.8156,4264.0,0.5324,-2.906,1787.0
APH,SC,10,8169,0.0001,0.992872,-0.1121,neutral,neutral,0.0095,8721,1991-11-11,2026-07-02,1.0281,-4.0265,4262.0,1.1402,-4.1775,1786.0
APH,SC,15,8164,0.0178,0.107735,0.0926,neutral,neutral,0.0095,8721,1991-11-11,2026-07-02,1.6278,-4.9505,4258.0,1.5352,-4.99,1786.0
APH,SC,20,8159,0.0028,0.798762,-0.155,neutral,neutral,0.0095,8721,1991-11-11,2026-07-02,2.0137,-5.6676,4255.0,2.1687,-5.774,1784.0
APH,TS,1,8680,-0.0151,0.159684,-0.0599,neutral,neutral,-0.0492,8721,1991-11-11,2026-07-02,0.0648,-1.0044,3943.0,0.1247,-1.4269,2856.0
APH,TS,5,8676,-0.0371,0.000549,-0.3445,invers,neutral,-0.0492,8721,1991-11-11,2026-07-02,0.3526,-2.5866,3939.0,0.6971,-3.7548,2856.0
APH,TS,10,8671,-0.0437,4.7e-05,-0.417,invers,neutral,-0.0492,8721,1991-11-11,2026-07-02,0.83,-3.7143,3934.0,1.247,-5.3082,2856.0
APH,TS,15,8666,-0.0536,1e-06,-0.6208,invers,neutral,-0.0492,8721,1991-11-11,2026-07-02,1.2461,-4.5235,3930.0,1.8669,-6.4626,2856.0
APH,TS,20,8661,-0.0624,0.0,-1.009,invers,neutral,-0.0492,8721,1991-11-11,2026-07-02,1.6275,-5.1974,3928.0,2.6365,-7.2778,2856.0
APH,GESAMT,1,8178,0.0001,0.992098,-0.0202,neutral,neutral,-0.0391,8721,1991-11-11,2026-07-02,0.053,-0.9409,2127.0,0.0732,-1.3625,1805.0
APH,GESAMT,5,8174,-0.0196,0.076112,-0.1448,neutral,neutral,-0.0391,8721,1991-11-11,2026-07-02,0.4405,-2.3498,2123.0,0.5853,-3.5508,1805.0
APH,GESAMT,10,8169,-0.0416,0.000167,-0.485,invers,neutral,-0.0391,8721,1991-11-11,2026-07-02,0.7423,-3.4029,2120.0,1.2273,-5.0902,1805.0
APH,GESAMT,15,8164,-0.0371,0.000791,-0.5724,invers,neutral,-0.0391,8721,1991-11-11,2026-07-02,1.1957,-4.2054,2117.0,1.7681,-6.1178,1805.0
APH,GESAMT,20,8159,-0.0583,0.0,-1.256,invers,neutral,-0.0391,8721,1991-11-11,2026-07-02,1.4849,-4.8411,2116.0,2.7409,-6.9357,1804.0
APP,SC,1,626,0.0129,0.74693,0.1368,neutral,neutral,-0.0336,1309,2021-04-16,2026-07-02,0.6696,-2.4595,274.0,0.5328,-2.2563,159.0
APP,SC,5,622,-0.0312,0.436853,-1.7455,neutral,neutral,-0.0336,1309,2021-04-16,2026-07-02,2.3857,-6.5421,272.0,4.1312,-5.4942,159.0
APP,SC,10,617,-0.0186,0.644211,-2.8927,neutral,neutral,-0.0336,1309,2021-04-16,2026-07-02,5.3886,-9.2738,269.0,8.2813,-6.8854,159.0
APP,SC,15,612,-0.0313,0.439987,-3.849,neutral,neutral,-0.0336,1309,2021-04-16,2026-07-02,7.4733,-11.0526,266.0,11.3223,-8.3165,158.0
APP,SC,20,607,-0.0533,0.18935,-5.8474,neutral,neutral,-0.0336,1309,2021-04-16,2026-07-02,10.2601,-12.3559,264.0,16.1075,-9.019,158.0
APP,TS,1,1268,0.0521,0.063657,0.6327,neutral,momentum,0.1618,1309,2021-04-16,2026-07-02,0.7031,-1.8377,463.0,0.0704,-3.3773,334.0
APP,TS,5,1264,0.1148,4.3e-05,2.844,funktioniert,momentum,0.1618,1309,2021-04-16,2026-07-02,3.4339,-4.8872,463.0,0.5899,-8.5631,334.0
APP,TS,10,1259,0.1642,0.0,5.9135,funktioniert,momentum,0.1618,1309,2021-04-16,2026-07-02,6.2951,-6.9666,463.0,0.3816,-12.2196,334.0
APP,TS,15,1254,0.1763,0.0,8.4738,funktioniert,momentum,0.1618,1309,2021-04-16,2026-07-02,8.8365,-8.6986,463.0,0.3627,-14.7747,333.0
APP,TS,20,1249,0.192,0.0,11.1156,funktioniert,momentum,0.1618,1309,2021-04-16,2026-07-02,12.305,-10.0519,460.0,1.1894,-16.7423,333.0
APP,GESAMT,1,626,-0.0062,0.876783,0.2398,neutral,neutral,0.001,1309,2021-04-16,2026-07-02,0.6001,-2.0278,133.0,0.3603,-2.9889,161.0
APP,GESAMT,5,622,-0.0021,0.9585,0.4689,neutral,neutral,0.001,1309,2021-04-16,2026-07-02,3.4792,-5.3392,133.0,3.0103,-7.209,160.0
APP,GESAMT,10,617,0.025,0.535298,1.9105,neutral,neutral,0.001,1309,2021-04-16,2026-07-02,6.8774,-8.0653,133.0,4.9669,-9.5567,159.0
APP,GESAMT,15,612,0.0112,0.782518,1.7762,neutral,neutral,0.001,1309,2021-04-16,2026-07-02,9.5831,-9.9735,133.0,7.8069,-10.8423,158.0
APP,GESAMT,20,607,-0.03,0.460854,0.6572,neutral,neutral,0.001,1309,2021-04-16,2026-07-02,12.0144,-11.6423,131.0,11.3572,-11.9238,158.0
ARM,SC,1,124,,,,n/a,n/a,,701,2023-09-15,2026-07-02,,,,,,
ARM,SC,5,120,,,,n/a,n/a,,701,2023-09-15,2026-07-02,,,,,,
ARM,SC,10,115,,,,n/a,n/a,,701,2023-09-15,2026-07-02,,,,,,
ARM,SC,15,110,,,,n/a,n/a,,701,2023-09-15,2026-07-02,,,,,,
ARM,SC,20,105,,,,n/a,n/a,,701,2023-09-15,2026-07-02,,,,,,
ARM,TS,1,660,-0.0416,0.285555,-0.3429,neutral,fade,-0.0616,701,2023-09-15,2026-07-02,0.3599,-2.6092,180.0,0.7028,-2.0162,145.0
ARM,TS,5,656,-0.1154,0.00307,-2.133,invers,fade,-0.0616,701,2023-09-15,2026-07-02,2.1789,-6.5321,180.0,4.3119,-4.6854,145.0
ARM,TS,10,651,-0.1094,0.005192,-2.1731,invers,fade,-0.0616,701,2023-09-15,2026-07-02,4.7749,-8.8314,177.0,6.948,-7.1676,145.0
